ID,Name,Sex,Age,Height,Weight,IMC,Team,NOC,Year,Season,City,Sport,Event,Medal
96968,Petra Priemer (-Brinkmann),F,15,175,68.0,22.2,East Germany,GDR,1976,Summer,Montreal,Swimming,100 metres Freestyle,Silver
96994,Gennady Sergeyevich Prigoda,M,23,180,75.0,23.15,Soviet Union,URS,1988,Summer,Seoul,Swimming,50 metres Freestyle,Bronze
97072,Irina Anatolyevna Privalova (Sergeyeva-),F,31,174,64.0,21.14,Russia,RUS,2000,Summer,Sydney,Athletics,400 metres Hurdles,Gold
97072,Irina Anatolyevna Privalova (Sergeyeva-),F,23,174,64.0,21.14,Unified Team,EUN,1992,Summer,Barcelona,Athletics,100 metres,Bronze
97125,Yelena Sergeyevna Produnova,F,20,150,39.0,17.33,Russia,RUS,2000,Summer,Sydney,Gymnastics,Balance Beam,Bronze
97126,Martina Proeber (-Littmann),F,17,164,52.0,19.33,East Germany,GDR,1980,Summer,Moskva,Diving,Springboard,Silver
97147,Yelena Vladimirovna Prokhorova,F,22,171,60.0,20.52,Russia,RUS,2000,Summer,Sydney,Athletics,Heptathlon,Silver
97169,Heorhiy Yakovych Prokopenko,M,27,180,71.0,21.91,Soviet Union,URS,1964,Summer,Tokyo,Swimming,200 metres Breaststroke,Silver
97246,Yanina Dislavovna Provalinskaya-Karolchik,F,23,187,92.0,26.31,Belarus,BLR,2000,Summer,Sydney,Athletics,Shot Put,Gold
97254,Tatyana Petrovna Providokhina (-Fedorenko),F,27,167,52.0,18.65,Soviet Union,URS,1980,Summer,Moskva,Athletics,800 metres,Bronze
97259,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,23,169,68.0,23.81,Soviet Union,URS,1972,Summer,Munich,Swimming,100 metres Breaststroke,Silver
97259,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,19,169,68.0,23.81,Soviet Union,URS,1968,Summer,Mexico City,Swimming,200 metres Breaststroke,Bronze
97259,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,19,169,68.0,23.81,Soviet Union,URS,1968,Summer,Mexico City,Swimming,100 metres Breaststroke,Silver
97259,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,15,169,68.0,23.81,Soviet Union,URS,1964,Summer,Tokyo,Swimming,200 metres Breaststroke,Gold
97259,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,23,169,68.0,23.81,Soviet Union,URS,1972,Summer,Munich,Swimming,200 metres Breaststroke,Bronze
97262,Ji Prskavec,M,23,173,69.0,23.05,Czech Republic,CZE,2016,Summer,Rio de Janeiro,Canoeing,"Kayak Singles, Slalom",Bronze
97270,Nlson Prudncio,M,24,182,71.0,21.43,Brazil,BRA,1968,Summer,Mexico City,Athletics,Triple Jump,Silver
97270,Nlson Prudncio,M,28,182,71.0,21.43,Brazil,BRA,1972,Summer,Munich,Athletics,Triple Jump,Bronze
97376,Alessandro Puccini,M,27,172,74.0,25.01,Italy,ITA,1996,Summer,Atlanta,Fencing,"Foil, Individual",Gold
97388,Aleksandr Nikolayevich Puchkov,M,23,190,88.0,24.38,Soviet Union,URS,1980,Summer,Moskva,Athletics,110 metres Hurdles,Bronze
97405,Buttree Puedpong,F,17,157,49.0,19.88,Thailand,THA,2008,Summer,Beijing,Taekwondo,Flyweight,Silver
97416,Alejandro Puerto Daz,M,27,160,57.0,22.27,Cuba,CUB,1992,Summer,Barcelona,Wrestling,"Bantamweight, Freestyle",Gold
97443,Maricica Puic (Luca-),F,34,168,54.0,19.13,Romania,ROU,1984,Summer,Los Angeles,Athletics,"1,500 metres",Bronze
97449,Monica Puig Marchn,F,22,170,64.0,22.15,Puerto Rico,PUR,2016,Summer,Rio de Janeiro,Tennis,Singles,Gold
97482,Imre Pulai,M,28,201,114.0,28.22,Hungary,HUN,1996,Summer,Atlanta,Canoeing,"Canadian Singles, 500 metres",Bronze
97490,Tervel Venkov Pulev,M,29,189,91.0,25.48,Bulgaria,BUL,2012,Summer,London,Boxing,Heavyweight,Bronze
97561,Leuris Pupo Requejo,M,35,168,78.0,27.64,Cuba,CUB,2012,Summer,London,Shooting,"Rapid-Fire Pistol, 25 metres",Gold
97586,Pertti Ilmari Purhonen,M,22,181,65.0,19.84,Finland,FIN,1964,Summer,Tokyo,Boxing,Welterweight,Bronze
97612,Vasile Pucau,M,28,185,102.0,29.8,Romania,ROU,1984,Summer,Los Angeles,Wrestling,"Heavyweight, Freestyle",Bronze
97612,Vasile Pucau,M,32,185,102.0,29.8,Romania,ROU,1988,Summer,Seoul,Wrestling,"Heavyweight, Freestyle",Gold
97613,Alexander Pusch,M,21,186,77.0,22.26,West Germany,FRG,1976,Summer,Montreal,Fencing,"epee, Individual",Gold
97661,"Emiel Adrien ""Miel"" Puttemans",M,24,175,68.0,22.2,Belgium,BEL,1972,Summer,Munich,Athletics,"10,000 metres",Silver
97689,Mirko Puzovi,M,28,176,63.0,20.34,Yugoslavia,YUG,1984,Summer,Los Angeles,Boxing,Light-Welterweight,Bronze
97696,Janusz Gerard Pyciak-Peciak,M,27,171,68.0,23.26,Poland,POL,1976,Summer,Montreal,Modern Pentathlon,Individual,Gold
97724,Roger Pyttel,M,23,176,68.0,21.95,East Germany,GDR,1980,Summer,Moskva,Swimming,200 metres Butterfly,Bronze
97724,Roger Pyttel,M,23,176,68.0,21.95,East Germany,GDR,1980,Summer,Moskva,Swimming,100 metres Butterfly,Silver
97730,Sergey Nikolayevich Pyzhyanov,M,31,170,75.0,25.95,Unified Team,EUN,1992,Summer,Barcelona,Shooting,"Air Pistol, 10 metres",Silver
97740,Elmar Qasmov,M,25,188,100.0,28.29,Azerbaijan,AZE,2016,Summer,Rio de Janeiro,Judo,Half-Heavyweight,Silver
97745,Xetaq Qazyumov,M,25,180,97.0,29.94,Azerbaijan,AZE,2008,Summer,Beijing,Wrestling,"Heavyweight, Freestyle",Bronze
97745,Xetaq Qazyumov,M,33,180,97.0,29.94,Azerbaijan,AZE,2016,Summer,Rio de Janeiro,Wrestling,"Heavyweight, Freestyle",Silver
97745,Xetaq Qazyumov,M,29,180,97.0,29.94,Azerbaijan,AZE,2012,Summer,London,Wrestling,"Heavyweight, Freestyle",Bronze
97756,Qian Hong,F,17,167,62.0,22.23,China,CHN,1988,Summer,Seoul,Swimming,100 metres Butterfly,Bronze
97756,Qian Hong,F,21,167,62.0,22.23,China,CHN,1992,Summer,Barcelona,Swimming,100 metres Butterfly,Gold
97762,Qiao Hong,F,23,162,62.0,23.62,China,CHN,1992,Summer,Barcelona,Table Tennis,Singles,Silver
97762,Qiao Hong,F,27,162,62.0,23.62,China,CHN,1996,Summer,Atlanta,Table Tennis,Singles,Bronze
97767,Qieyang Shenjie,F,21,160,45.0,17.58,China,CHN,2012,Summer,London,Athletics,20 kilometres Walk,Bronze
97769,Qin Dongya,F,24,172,70.0,23.66,China,CHN,2004,Summer,Athina,Judo,Middleweight,Bronze
97771,Qin Kai,M,26,170,65.0,22.49,China,CHN,2012,Summer,London,Diving,Springboard,Silver
97771,Qin Kai,M,22,170,65.0,22.49,China,CHN,2008,Summer,Beijing,Diving,Springboard,Bronze
97778,Qiu Bo,M,19,165,58.0,21.3,China,CHN,2012,Summer,London,Diving,Platform,Silver
97799,Qu Yunxia,F,19,172,56.0,18.93,China,CHN,1992,Summer,Barcelona,Athletics,"1,500 metres",Bronze
97805,Ketleyn Lima Quadros,F,20,164,57.0,21.19,Brazil,BRA,2008,Summer,Beijing,Judo,Lightweight,Bronze
97815,Megan M. Quann-Jendrick,F,16,170,64.0,22.15,United States,USA,2000,Summer,Sydney,Swimming,100 metres Breaststroke,Gold
97822,"Donald O'Reilly ""Don"" Quarrie",M,25,175,70.0,22.86,Jamaica,JAM,1976,Summer,Montreal,Athletics,100 metres,Silver
97822,"Donald O'Reilly ""Don"" Quarrie",M,25,175,70.0,22.86,Jamaica,JAM,1976,Summer,Montreal,Athletics,200 metres,Gold
97822,"Donald O'Reilly ""Don"" Quarrie",M,29,175,70.0,22.86,Jamaica,JAM,1980,Summer,Moskva,Athletics,200 metres,Bronze
97827,"Clement Isaac ""Ike"" Quartey",M,22,175,63.0,20.57,Ghana,GHA,1960,Summer,Roma,Boxing,Light-Welterweight,Silver
97830,Jan Quast,M,22,159,52.0,20.57,Germany,GER,1992,Summer,Barcelona,Boxing,Light-Flyweight,Bronze
97832,"Theodorus Jacobus Leonardus ""Dick"" Quax",M,28,183,65.0,19.41,New Zealand,NZL,1976,Summer,Montreal,Athletics,"5,000 metres",Silver
97837,Jason Paul Queally,M,30,183,88.0,26.28,Great Britain,GBR,2000,Summer,Sydney,Cycling,"1,000 metres Time Trial",Gold
97845,Isaquias Queiroz dos Santos,M,22,175,85.0,27.76,Brazil,BRA,2016,Summer,Rio de Janeiro,Canoeing,"Canadian Singles, 1,000 metres",Silver
97851,Udo Gnther Quellmalz,M,29,175,65.0,21.22,Germany,GER,1996,Summer,Atlanta,Judo,Half-Lightweight,Gold
97851,Udo Gnther Quellmalz,M,25,175,65.0,21.22,Germany,GER,1992,Summer,Barcelona,Judo,Half-Lightweight,Bronze
97880,Yoelbi Luis Quesada Fernndez,M,22,181,83.0,25.34,Cuba,CUB,1996,Summer,Atlanta,Athletics,Triple Jump,Bronze
97925,Pierre Jean Guy Quinon,M,22,180,74.0,22.84,France,FRA,1984,Summer,Los Angeles,Athletics,Pole Vault,Gold
97944,Yandro Miguel Quintana Rivalta,M,24,162,60.0,22.86,Cuba,CUB,2004,Summer,Athina,Wrestling,"Lightweight, Freestyle",Gold
97947,Mara Quintanal Zubizarreta,F,34,155,62.0,25.81,Spain,ESP,2004,Summer,Athina,Shooting,Trap,Silver
97955,Giulia Quintavalle,F,25,174,59.0,19.49,Italy,ITA,2008,Summer,Beijing,Judo,Lightweight,Gold
97962,Ioamnet Quintero lvarez,F,19,179,62.0,19.35,Cuba,CUB,1992,Summer,Barcelona,Athletics,High Jump,Bronze
97972,"Carole Louise Quinton (-Barr, -Kibble-White)",F,24,173,60.0,20.05,Great Britain,GBR,1960,Summer,Roma,Athletics,80 metres Hurdles,Silver
97978,Jean Quiquampoix,M,20,189,85.0,23.8,France,FRA,2016,Summer,Rio de Janeiro,Shooting,"Rapid-Fire Pistol, 25 metres",Silver
97990,Ana Fidelia Quirot Mor,F,29,165,59.0,21.67,Cuba,CUB,1992,Summer,Barcelona,Athletics,800 metres,Bronze
97990,Ana Fidelia Quirot Mor,F,33,165,59.0,21.67,Cuba,CUB,1996,Summer,Atlanta,Athletics,800 metres,Silver
98057,Mohammed Rabii,M,23,180,69.0,21.3,Morocco,MAR,2016,Summer,Rio de Janeiro,Boxing,Welterweight,Bronze
98068,Lubo Raansk,M,28,177,78.0,24.9,Czechoslovakia,TCH,1992,Summer,Barcelona,Shooting,"Running Target, 10 metres",Bronze
98086,Delphine Jeanine Annie Racinet-Reau,F,26,171,72.0,24.62,France,FRA,2000,Summer,Sydney,Shooting,Trap,Silver
98086,Delphine Jeanine Annie Racinet-Reau,F,38,171,72.0,24.62,France,FRA,2012,Summer,London,Shooting,Trap,Bronze
98094,Lajos Rcz,M,28,163,52.0,19.57,Hungary,HUN,1980,Summer,Moskva,Wrestling,"Flyweight, Greco-Roman",Silver
98123,"Thomas Peter ""Pete"" Rademacher",M,28,186,95.0,27.46,United States,USA,1956,Summer,Melbourne,Boxing,Heavyweight,Gold
98130,Boyan Aleksandrov Radev,M,22,176,97.0,31.31,Bulgaria,BUL,1964,Summer,Tokyo,Wrestling,"Light-Heavyweight, Greco-Roman",Gold
98130,Boyan Aleksandrov Radev,M,26,176,97.0,31.31,Bulgaria,BUL,1968,Summer,Mexico City,Wrestling,"Light-Heavyweight, Greco-Roman",Gold
98143,Peter Frank Radford,M,20,180,61.0,18.83,Great Britain,GBR,1960,Summer,Roma,Athletics,100 metres,Bronze
98155,Ihor Vitaliyovych Radivilov,M,19,167,67.0,24.02,Ukraine,UKR,2012,Summer,London,Gymnastics,Horse Vault,Bronze
98179,Birgit Radochla (-Michailoff),F,19,163,60.0,22.58,Germany,GER,1964,Summer,Tokyo,Gymnastics,Horse Vault,Silver
98188,Yury Mikhaylovich Radonyak,M,24,167,59.0,21.16,Soviet Union,URS,1960,Summer,Roma,Boxing,Welterweight,Silver
98206,Karl-Heinz Radschinsky,M,31,160,75.0,29.3,West Germany,FRG,1984,Summer,Los Angeles,Weightlifting,Middleweight,Gold
98217,Gelu Radu,M,26,156,60.0,24.65,Romania,ROU,1984,Summer,Los Angeles,Weightlifting,Featherweight,Silver
98220,Andreea Mdlina Rducan,F,16,148,37.0,16.89,Romania,ROU,2000,Summer,Sydney,Gymnastics,Horse Vault,Silver
98316,Antonella Ragno-Lonzi,F,24,172,60.0,20.28,Italy,ITA,1964,Summer,Tokyo,Fencing,"Foil, Individual",Bronze
98316,Antonella Ragno-Lonzi,F,32,172,60.0,20.28,Italy,ITA,1972,Summer,Munich,Fencing,"Foil, Individual",Gold
98343,Hassan Sabzali Rahimi,M,27,165,62.0,22.77,Iran,IRI,2016,Summer,Rio de Janeiro,Wrestling,"Featherweight, Freestyle",Bronze
98347,"Rustamhodza ""Rustam"" Rahimov",M,29,169,54.0,18.91,Germany,GER,2004,Summer,Athina,Boxing,Flyweight,Bronze
98400,Iulian Raicea,M,27,175,72.0,23.51,Romania,ROU,2000,Summer,Sydney,Shooting,"Rapid-Fire Pistol, 25 metres",Bronze
98437,"Alexandra Rose ""Aly"" Raisman",F,18,157,52.0,21.1,United States,USA,2012,Summer,London,Gymnastics,Balance Beam,Bronze
98437,"Alexandra Rose ""Aly"" Raisman",F,22,157,52.0,21.1,United States,USA,2016,Summer,Rio de Janeiro,Gymnastics,Individual All-Around,Silver
98437,"Alexandra Rose ""Aly"" Raisman",F,22,157,52.0,21.1,United States,USA,2016,Summer,Rio de Janeiro,Gymnastics,Floor Exercise,Silver
98437,"Alexandra Rose ""Aly"" Raisman",F,18,157,52.0,21.1,United States,USA,2012,Summer,London,Gymnastics,Floor Exercise,Gold
98481,Klra Rajnai,F,22,173,64.0,21.38,Hungary,HUN,1976,Summer,Montreal,Canoeing,"Kayak Singles, 500 metres",Bronze
98493,Heidi Maria Hubertina Rakels,F,24,178,76.0,23.99,Belgium,BEL,1992,Summer,Barcelona,Judo,Middleweight,Bronze
98495,Nidzhat Aliyevich Rakhimov,M,22,176,77.0,24.86,Kazakhstan,KAZ,2016,Summer,Rio de Janeiro,Weightlifting,Middleweight,Gold
98498,"Sultanbai Saburovych ""Sultan"" Rakhmanov",M,30,188,145.0,41.03,Soviet Union,URS,1980,Summer,Moskva,Weightlifting,Super-Heavyweight,Gold
98507,Mark Semyonovich Rakita,M,30,179,78.0,24.34,Soviet Union,URS,1968,Summer,Mexico City,Fencing,"Sabre, Individual",Silver
98608,John Barnett Rambo,M,21,200,86.0,21.5,United States,USA,1964,Summer,Tokyo,Athletics,High Jump,Bronze
98615,Marilyn Ramenofsky,F,18,169,61.0,21.36,United States,USA,1964,Summer,Tokyo,Swimming,400 metres Freestyle,Silver
98618,Nancy Jane Ramey (-Lethcoe),F,16,160,51.0,19.92,United States,USA,1956,Summer,Melbourne,Swimming,100 metres Butterfly,Silver
98637,Carlos Alberto Ramrez Yepes,M,22,178,65.0,20.52,Colombia,COL,2016,Summer,Rio de Janeiro,Cycling,BMX,Bronze
98660,Mara Teresa Ramrez Gmez,F,14,171,62.0,21.2,Mexico,MEX,1968,Summer,Mexico City,Swimming,800 metres Freestyle,Bronze
98669,Robeisy Eloy Ramrez Carrazana,M,18,165,56.0,20.57,Cuba,CUB,2012,Summer,London,Boxing,Flyweight,Gold
98669,Robeisy Eloy Ramrez Carrazana,M,22,165,56.0,20.57,Cuba,CUB,2016,Summer,Rio de Janeiro,Boxing,Bantamweight,Gold
98692,Soslan Lyudvikovich Ramonov,M,25,170,65.0,22.49,Russia,RUS,2016,Summer,Rio de Janeiro,Wrestling,"Welterweight, Freestyle",Gold
98712,Hiplito Ramos Martnez,M,24,155,48.0,19.98,Cuba,CUB,1980,Summer,Moskva,Boxing,Light-Flyweight,Silver
98822,Martha Irene Randall,F,16,165,57.0,20.94,United States,USA,1964,Summer,Tokyo,Swimming,400 metres Individual Medley,Bronze
98837,"Leonard ""Leo"" Randolph",M,18,172,51.0,17.24,United States,USA,1976,Summer,Montreal,Boxing,Flyweight,Gold
98888,Hannu Juhani Rantakari,M,25,172,67.0,22.65,Finland,FIN,1964,Summer,Tokyo,Gymnastics,Horse Vault,Bronze
98894,Heli Orvokki Rantanen,F,26,174,69.0,22.79,Finland,FIN,1996,Summer,Atlanta,Athletics,Javelin Throw,Gold
98908,Gian Matteo Ranzi,M,24,168,74.0,26.22,Italy,ITA,1972,Summer,Munich,Wrestling,"Lightweight, Greco-Roman",Bronze
98936,Susan Gerard Rapp (-von der Lippe),F,19,178,66.0,20.83,United States,USA,1984,Summer,Los Angeles,Swimming,200 metres Breaststroke,Silver
98959,Viktor Ivanovich Rashchupkin,M,29,188,107.0,30.27,Soviet Union,URS,1980,Summer,Moskva,Athletics,Discus Throw,Gold
98979,Mohamed Ali Ahmad Rashwan,M,28,198,140.0,35.71,Egypt,EGY,1984,Summer,Los Angeles,Judo,Open Class,Silver
98992,Yuliya Sergeyevna Raskina,F,18,161,40.0,15.43,Belarus,BLR,2000,Summer,Sydney,Rhythmic Gymnastics,Individual,Silver
98995,Svante Erik Rasmuson,M,28,184,78.0,23.04,Sweden,SWE,1984,Summer,Los Angeles,Modern Pentathlon,Individual,Silver
99077,Valentyna Ksenofontivna Rastvorova (-Hrishyna),F,27,167,60.0,21.51,Soviet Union,URS,1960,Summer,Roma,Fencing,"Foil, Individual",Silver
99088,Paul Ratcliffe,M,26,180,72.0,22.22,Great Britain,GBR,2000,Summer,Sydney,Canoeing,"Kayak Singles, Slalom",Silver
99103,Rajyavardhan Singh Rathore,M,34,188,85.0,24.05,India,IND,2004,Summer,Athina,Shooting,Double Trap,Silver
99114,Yuliya Ratkevi,F,27,162,58.0,22.1,Azerbaijan,AZE,2012,Summer,London,Wrestling,"Lightweight, Freestyle",Bronze
99139,Seppo Henrik Rty,M,26,190,105.0,29.09,Finland,FIN,1988,Summer,Seoul,Athletics,Javelin Throw,Bronze
99139,Seppo Henrik Rty,M,30,190,105.0,29.09,Finland,FIN,1992,Summer,Barcelona,Athletics,Javelin Throw,Silver
99139,Seppo Henrik Rty,M,34,190,105.0,29.09,Finland,FIN,1996,Summer,Atlanta,Athletics,Javelin Throw,Bronze
99162,Jukka Matti Rauhala,M,25,172,62.0,20.96,Finland,FIN,1984,Summer,Los Angeles,Wrestling,"Lightweight, Freestyle",Bronze
99163,Kalervo Juhani Rauhala,M,21,174,85.0,28.08,Finland,FIN,1952,Summer,Helsinki,Wrestling,"Middleweight, Greco-Roman",Silver
99165,Ronald Rauhe,M,34,179,82.0,25.59,Germany,GER,2016,Summer,Rio de Janeiro,Canoeing,"Kayak Singles, 200 metres",Bronze
99206,Ravdangiin Davaadalai,M,26,171,71.0,24.28,Mongolia,MGL,1980,Summer,Moskva,Judo,Lightweight,Bronze
99263,Valentin Raychev,M,26,174,74.0,24.44,Bulgaria,BUL,1980,Summer,Moskva,Wrestling,"Welterweight, Freestyle",Gold
99266,Georgi Petkov Raykov,M,26,178,100.0,31.56,Bulgaria,BUL,1980,Summer,Moskva,Wrestling,"Heavyweight, Greco-Roman",Gold
99326,Ihor Anatoliyovych Razoronov,M,34,181,105.0,32.05,Ukraine,UKR,2004,Summer,Athina,Weightlifting,Heavyweight,Silver
99354,Norman Richard Read,M,25,178,64.0,20.2,New Zealand,NZL,1956,Summer,Melbourne,Athletics,50 kilometres Walk,Gold
99403,Daniel Denis tienne Rbillard,M,19,184,72.0,21.27,France,FRA,1968,Summer,Mexico City,Cycling,"Individual Pursuit, 4,000 metres",Gold
99448,Lszl Rczi,M,29,168,62.0,21.97,Hungary,HUN,1976,Summer,Montreal,Wrestling,"Featherweight, Greco-Roman",Bronze
99470,Heike Redetzky-Henkel (-Meier),F,28,181,62.0,18.92,Germany,GER,1992,Summer,Barcelona,Athletics,High Jump,Gold
99478,Serge Yvan Arthur Reding (Grard-),M,26,173,140.0,46.78,Belgium,BEL,1968,Summer,Mexico City,Weightlifting,Heavyweight,Silver
99505,Redep Redepovski,M,21,162,51.0,19.43,Yugoslavia,YUG,1984,Summer,Los Angeles,Boxing,Flyweight,Silver
99538,Brittney Davon Reese,F,29,173,61.0,20.38,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Long Jump,Silver
99538,Brittney Davon Reese,F,25,173,61.0,20.38,United States,USA,2012,Summer,London,Athletics,Long Jump,Gold
99551,Helen Reeves,F,23,173,56.0,18.71,Great Britain,GBR,2004,Summer,Athina,Canoeing,"Kayak Singles, Slalom",Bronze
99603,Enrique Regeiferos Blanco,M,20,168,60.0,21.26,Cuba,CUB,1968,Summer,Mexico City,Boxing,Light-Welterweight,Silver
99634,Jan ehula,M,26,176,65.0,20.98,Czech Republic,CZE,2000,Summer,Sydney,Triathlon,Olympic Distance,Bronze
99691,David Terrell Reid,M,22,175,71.0,23.18,United States,USA,1996,Summer,Atlanta,Boxing,Light-Middleweight,Gold
99712,Robin David Reid,M,21,177,71.0,22.66,Great Britain,GBR,1992,Summer,Barcelona,Boxing,Light-Middleweight,Bronze
99753,Hans-Georg Reimann,M,34,180,65.0,20.06,East Germany,GDR,1976,Summer,Montreal,Athletics,20 kilometres Walk,Silver
99753,Hans-Georg Reimann,M,31,180,65.0,20.06,East Germany,GDR,1972,Summer,Munich,Athletics,20 kilometres Walk,Bronze
99763,Andrew Roland Rein,M,26,172,68.0,22.99,United States,USA,1984,Summer,Los Angeles,Wrestling,"Lightweight, Freestyle",Silver
99796,Wolfgang Reinhardt,M,21,178,68.0,21.46,Germany,GER,1964,Summer,Tokyo,Athletics,Pole Vault,Silver
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66.0,20.83,East Germany,GDR,1980,Summer,Moskva,Swimming,200 metres Backstroke,Gold
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66.0,20.83,East Germany,GDR,1980,Summer,Moskva,Swimming,100 metres Backstroke,Gold
99849,"Josef ""Pepi"" Reiter",M,25,168,70.0,24.8,Austria,AUT,1984,Summer,Los Angeles,Judo,Half-Lightweight,Bronze
99859,Christian Reitz,M,29,183,93.0,27.77,Germany,GER,2016,Summer,Rio de Janeiro,Shooting,"Rapid-Fire Pistol, 25 metres",Gold
99859,Christian Reitz,M,21,183,93.0,27.77,Germany,GER,2008,Summer,Beijing,Shooting,"Rapid-Fire Pistol, 25 metres",Bronze
99869,Ildik Rejt-Ujlaky-Sgi,F,31,164,56.0,20.82,Hungary,HUN,1968,Summer,Mexico City,Fencing,"Foil, Individual",Bronze
99869,Ildik Rejt-Ujlaky-Sgi,F,27,164,56.0,20.82,Hungary,HUN,1964,Summer,Tokyo,Fencing,"Foil, Individual",Gold
99892,Keith J. Remfry,M,28,193,114.0,30.6,Great Britain,GBR,1976,Summer,Montreal,Judo,Open Class,Silver
99895,Lindy John Remigino,M,21,173,67.0,22.39,United States,USA,1952,Summer,Helsinki,Athletics,100 metres,Gold
99913,Ren Cancan,F,28,167,51.0,18.29,China,CHN,2016,Summer,Rio de Janeiro,Boxing,Flyweight,Bronze
99913,Ren Cancan,F,24,167,51.0,18.29,China,CHN,2012,Summer,London,Boxing,Flyweight,Silver
99924,Ren Qian,F,15,162,49.0,18.67,China,CHN,2016,Summer,Rio de Janeiro,Diving,Platform,Gold
99962,Sharon Susan Rendle,F,26,155,52.0,21.64,Great Britain,GBR,1992,Summer,Barcelona,Judo,Half-Lightweight,Bronze
99988,Silke Renk (-Lange),F,25,173,75.0,25.06,Germany,GER,1992,Summer,Barcelona,Athletics,Javelin Throw,Gold
100023,Jackeline Rentera Castillo,F,26,167,58.0,20.8,Colombia,COL,2012,Summer,London,Wrestling,"Lightweight, Freestyle",Bronze
100023,Jackeline Rentera Castillo,F,22,167,58.0,20.8,Colombia,COL,2008,Summer,Beijing,Wrestling,"Lightweight, Freestyle",Bronze
100050,Attila Repka,M,24,172,75.0,25.35,Hungary,HUN,1992,Summer,Barcelona,Wrestling,"Lightweight, Greco-Roman",Gold
100106,Marie-Claire Restoux,F,28,167,54.0,19.36,France,FRA,1996,Summer,Atlanta,Judo,Half-Lightweight,Gold
100110,Ximena Restrepo Gaviria,F,23,175,58.0,18.94,Colombia,COL,1992,Summer,Barcelona,Athletics,400 metres,Bronze
100133,Mary Lou Retton (-Kelley),F,16,145,42.0,19.98,United States,USA,1984,Summer,Los Angeles,Gymnastics,Horse Vault,Silver
100133,Mary Lou Retton (-Kelley),F,16,145,42.0,19.98,United States,USA,1984,Summer,Los Angeles,Gymnastics,Floor Exercise,Bronze
100133,Mary Lou Retton (-Kelley),F,16,145,42.0,19.98,United States,USA,1984,Summer,Los Angeles,Gymnastics,Individual All-Around,Gold
100133,Mary Lou Retton (-Kelley),F,16,145,42.0,19.98,United States,USA,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,Bronze
100162,Odalis Rev Jimnez,F,22,173,66.0,22.05,Cuba,CUB,1992,Summer,Barcelona,Judo,Middleweight,Gold
100167,Daniel Jean Claude Ernest Revenu,M,25,187,72.0,20.59,France,FRA,1968,Summer,Mexico City,Fencing,"Foil, Individual",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,21,187,72.0,20.59,France,FRA,1964,Summer,Tokyo,Fencing,"Foil, Individual",Bronze
100201,Thierry Rey,M,21,172,66.0,22.31,France,FRA,1980,Summer,Moskva,Judo,Extra-Lightweight,Gold
100218,Faustino Reyes Lpez,M,17,175,57.0,18.61,Spain,ESP,1992,Summer,Barcelona,Boxing,Featherweight,Silver
100254,"Harry Lee ""Butch"" Reynolds, Jr.",M,24,193,84.0,22.55,United States,USA,1988,Summer,Seoul,Athletics,400 metres,Silver
100282,Hossein Reza Zadeh,M,22,185,155.0,45.29,Iran,IRI,2000,Summer,Sydney,Weightlifting,Super-Heavyweight,Gold
100282,Hossein Reza Zadeh,M,26,185,155.0,45.29,Iran,IRI,2004,Summer,Athina,Weightlifting,Super-Heavyweight,Gold
100287,Ali Reza Rezaei,M,28,182,120.0,36.23,Iran,IRI,2004,Summer,Athina,Wrestling,"Super-Heavyweight, Freestyle",Silver
100289,Ghasem Gholamreza Rezaei,M,30,185,100.0,29.22,Iran,IRI,2016,Summer,Rio de Janeiro,Wrestling,"Heavyweight, Greco-Roman",Bronze
100289,Ghasem Gholamreza Rezaei,M,26,185,100.0,29.22,Iran,IRI,2012,Summer,London,Wrestling,"Heavyweight, Greco-Roman",Gold
100290,Valery Grigoryevich Rezantsev,M,29,176,90.0,29.05,Soviet Union,URS,1976,Summer,Montreal,Wrestling,"Light-Heavyweight, Greco-Roman",Gold
100290,Valery Grigoryevich Rezantsev,M,25,176,90.0,29.05,Soviet Union,URS,1972,Summer,Munich,Wrestling,"Light-Heavyweight, Greco-Roman",Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,37,163,82.0,30.86,United States,USA,2016,Summer,Rio de Janeiro,Shooting,Skeet,Bronze
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,33,163,82.0,30.86,United States,USA,2012,Summer,London,Shooting,Skeet,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,29,163,82.0,30.86,United States,USA,2008,Summer,Beijing,Shooting,Skeet,Silver
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,21,163,82.0,30.86,United States,USA,2000,Summer,Sydney,Shooting,Double Trap,Bronze
